0.06	0.03
0.2	0.82
0.63	0.81
0.43	0.74
0.13	0.04
0.66	0.62
1.0	0.18
0.41	0.82
0.75	0.9
0.16	1.0
0.33	1.0
0.14	0.03
0.71	0.8
1.0	0.36
0.16	0.75
0.65	0.8
0.34	0.73
0.93	0.71
0.42	0.08
0.77	0.8
0.83	1.0
0.08	0.32
0.43	0.67
0.33	0.0
0.3	0.76
0.13	0.01
1.0	0.77
0.34	0.07
0.55	1.0
0.09	0.84
0.16	0.25
0.08	0.7
1.0	0.52
0.18	0.79
0.67	1.0
0.4	0.81
0.84	0.78
0.04	0.37
0.13	0.08
0.7	0.89
0.0	0.88
0.39	0.76
0.99	0.76
0.17	0.88
0.0	0.63
0.06	0.82
0.89	0.79
0.07	0.9
0.02	0.42
0.99	0.83
0.0	0.44
0.14	0.82
0.24	0.02
0.13	0.19
0.99	0.58
0.28	0.81
0.0	0.0
0.74	0.89
0.42	0.89
0.23	0.82
0.0	0.22
0.02	0.71
1.0	0.16
0.57	0.88
0.11	0.12
0.02	0.87
0.87	0.07
0.23	0.79
0.76	0.89
0.03	0.73
0.0	0.11
0.95	0.76
0.31	0.82
0.74	0.08
1.0	0.32
0.63	0.8
0.03	0.49
0.05	0.83
0.81	0.72
0.6	0.78
0.78	0.78
0.83	0.88
0.02	0.84
0.2	0.48
0.82	0.73
0.99	0.7
0.18	0.03
0.16	0.63
0.56	0.89
0.0	0.25
0.24	0.09
0.02	0.2
0.94	0.71
0.77	0.87
0.59	0.82
0.48	1.0
0.18	0.06
1.0	0.35
0.3	0.89
0.01	0.22
0.83	0.22
0.02	0.21
0.0	0.75
1.0	0.33
0.36	0.9
0.88	0.88
0.93	0.05
0.0	1.0
0.54	0.81
0.38	1.0
0.95	0.86
0.53	0.9
0.76	0.97
0.01	0.11
0.97	1.0
0.87	0.81
0.38	0.75
0.14	0.15
0.3	0.01
0.02	0.59
0.26	0.9
0.0	0.5
0.94	0.87
0.1	0.9
0.69	0.8
0.41	0.87
0.84	0.74
0.07	0.72
0.09	0.05
0.23	0.12
0.4	0.49
0.86	0.87
0.01	0.0
0.1	0.13
1.0	0.26
0.85	0.77
1.0	0.7
0.86	0.06
0.13	0.64
0.82	1.0
0.03	1.0
0.66	0.8
0.89	0.03
0.13	0.89
1.0	0.66
0.11	0.84
0.01	1.0
0.4	0.98
0.15	0.8
0.07	0.23
0.95	0.88
0.82	0.81
0.26	0.47
0.91	0.81
0.96	0.79
0.13	0.02
0.01	0.75
0.1	0.77
0.07	0.18
0.65	0.81
0.23	0.03
0.01	0.81
0.01	0.5
0.64	0.78
0.93	0.79
0.93	0.8
0.13	0.16
0.01	0.56
0.16	0.11
0.47	0.81
0.88	1.0
0.73	1.0
0.06	0.1
0.01	0.25
0.34	0.81
0.13	0.83
0.3	0.72
0.02	0.85
0.0	0.58
0.85	0.9
0.59	0.78
0.0	0.51
0.02	0.6
0.0	0.83
0.0	0.76
0.88	0.81
0.0	0.29
1.0	0.65
0.48	0.8
0.21	0.84
0.73	0.89
0.11	0.73
0.85	0.86
1.0	0.99
1.0	0.92
0.84	0.79
0.02	0.73
0.03	0.4
1.0	0.67
1.0	0.74
0.01	0.43
0.84	0.54
1.0	0.39
0.45	0.88
0.21	0.88
0.02	0.49
0.58	1.0
0.04	0.33
0.17	1.0
0.22	0.82
0.47	0.75
0.0	0.14
0.03	0.2
1.0	0.86
0.46	0.89
0.47	1.0
0.19	0.8
0.19	0.07
0.35	0.82
0.8	1.0
1.0	0.61
0.01	0.88
0.62	0.8
0.91	1.0
0.93	0.85
0.17	0.0
0.1	0.08
0.82	0.8
1.0	0.43
0.64	0.79
0.88	0.86
0.71	0.03
0.26	0.79
0.01	0.63
0.36	0.72
0.01	0.44
0.8	0.77
0.1	0.01
0.95	0.7
1.0	0.53
0.99	0.89
0.09	0.03
0.01	0.55
1.0	0.37
0.93	0.3
0.04	0.68
0.19	0.82
0.15	1.0
0.84	0.77
1.0	0.78
0.54	0.82
0.01	0.8
0.85	0.78
0.94	0.05
0.06	0.84
0.18	0.1
0.32	0.73
0.98	0.8
0.13	0.72
0.16	0.04
0.42	1.0
0.03	0.87
0.33	0.88
0.88	0.8
0.24	0.66
0.08	0.77
0.05	0.75
0.54	0.62
0.01	0.86
0.1	0.89
1.0	0.45
0.96	0.85
0.05	1.0
0.01	0.2
