0.33	0.75
0.66	0.87
0.39	0.7
0.39	0.04
0.13	0.04
0.08	0.89
0.41	0.82
0.49	0.89
0.76	0.64
0.71	0.55
0.16	1.0
0.75	0.65
0.75	0.74
0.68	0.41
0.45	0.01
0.41	0.85
0.77	0.8
0.75	0.92
1.0	0.77
0.55	1.0
0.39	0.83
0.25	0.05
0.4	0.81
0.69	0.42
0.2	0.03
0.58	0.76
0.74	0.64
0.24	0.01
0.6	0.74
0.68	0.85
0.69	0.4
0.07	0.9
0.99	0.83
0.41	0.03
0.24	0.02
0.0	0.0
0.42	0.89
0.02	0.71
0.24	0.04
0.02	0.87
0.02	0.96
0.03	0.73
0.2	0.93
0.83	0.88
0.72	0.61
0.18	0.03
0.7	0.76
0.02	0.2
0.34	0.84
0.02	0.4
0.01	0.22
0.02	0.21
0.73	0.86
0.31	0.85
0.78	0.74
0.36	0.9
0.7	0.52
0.1	0.91
0.02	0.05
0.53	0.9
0.78	0.92
0.01	0.11
0.3	0.01
0.72	0.86
0.02	0.1
0.71	0.49
0.03	0.5
0.09	0.05
0.01	0.0
0.76	0.72
1.0	0.7
0.01	0.14
0.65	0.87
0.03	1.0
0.72	0.51
0.71	0.87
0.3	0.04
0.01	1.0
0.71	0.62
0.01	0.75
0.64	0.53
0.03	0.0
0.73	0.5
0.23	0.03
0.01	0.81
0.47	0.84
0.01	0.5
0.08	0.91
0.64	0.78
0.74	0.61
0.01	0.56
0.27	0.78
0.32	0.05
0.77	0.81
0.47	0.81
0.25	0.07
0.06	0.1
0.31	0.03
0.01	0.25
0.07	0.92
0.24	0.88
0.19	0.05
0.01	0.28
0.03	0.1
0.71	0.48
0.26	0.91
0.24	0.91
1.0	0.65
0.48	0.8
0.03	0.05
0.36	0.64
0.16	0.81
0.01	0.43
1.0	0.67
0.69	0.57
0.21	0.88
0.58	1.0
0.17	1.0
0.46	0.89
0.35	0.82
0.02	0.98
0.01	0.88
0.7	0.46
0.69	0.41
0.21	0.05
0.01	0.63
0.75	0.93
0.01	0.44
0.04	0.93
0.1	0.01
0.99	0.89
0.72	0.83
0.01	0.55
0.01	0.07
0.01	0.8
0.82	0.88
0.1	0.02
0.59	0.9
0.51	0.89
0.25	0.03
0.76	0.67
0.51	0.64
0.01	0.61
0.18	0.05
0.01	0.86
0.66	0.68
0.1	0.89
0.96	0.85
0.05	1.0
0.01	0.2
0.09	0.81
0.03	0.07
0.29	0.88
0.04	0.9
0.04	0.03
0.48	0.81
0.94	0.93
0.33	0.84
0.62	0.73
0.04	0.06
0.76	0.65
0.63	0.88
0.02	0.94
0.7	0.86
1.0	0.01
0.28	0.88
0.01	0.04
0.9	1.0
0.1	0.04
0.22	0.03
0.69	0.62
0.7	0.88
0.69	0.87
0.75	0.82
0.51	0.88
0.01	0.01
0.33	0.73
0.71	0.54
0.3	0.91
0.03	0.12
0.72	0.66
0.7	0.44
0.66	0.57
0.74	0.65
0.78	0.77
0.01	0.08
0.9	0.87
0.12	0.93
0.59	0.74
0.19	0.93
0.03	0.06
0.01	0.89
0.39	0.9
0.02	0.15
0.01	0.64
0.03	0.03
0.07	0.91
0.72	0.49
0.7	0.43
0.04	0.92
0.01	0.02
0.72	0.73
0.06	0.94
0.01	0.31
0.65	0.88
0.03	0.86
0.38	0.01
0.01	0.16
0.27	0.91
0.12	0.03
0.01	0.62
0.75	0.76
0.01	0.35
0.01	0.87
0.48	0.83
0.34	0.85
0.73	0.73
0.43	0.83
0.69	0.5
0.53	0.63
0.69	0.75
0.53	0.88
0.72	0.52
0.75	0.61
0.21	0.02
0.01	0.32
0.36	0.82
0.77	0.69
0.67	0.87
0.34	0.57
0.01	0.95
1.0	0.93
0.01	0.7
0.36	0.68
0.26	0.86
0.77	0.68
0.66	0.37
0.05	0.9
0.48	0.89
0.21	0.89
0.57	0.55
0.03	0.04
0.48	0.64
0.04	0.09
0.16	0.91
0.16	0.87
0.06	0.81
0.75	0.83
0.23	0.8
0.38	0.04
0.76	0.75
0.64	0.72
0.65	0.69
0.43	0.82
0.03	0.38
0.36	0.63
0.27	0.72
0.73	0.55
0.03	0.82
0.53	0.03
0.33	0.04
0.02	0.39
0.69	0.88
0.09	0.3
0.04	0.1
0.89	0.74
0.01	0.91
0.73	0.59
0.75	0.64
0.73	0.84
0.28	0.6
0.32	0.53
0.15	0.88
0.43	0.85
0.78	0.76
0.39	1.0
0.05	0.91
0.75	0.01
0.28	0.85
0.07	0.01
0.26	0.89
0.7	0.45
0.12	0.88
0.69	0.54
0.01	0.33
0.07	0.02
0.02	0.0
0.07	0.89
0.72	0.74
0.26	0.01
0.72	0.55
0.01	0.66
0.31	0.9
0.07	0.04
0.58	0.9
0.79	0.85
0.75	0.72
0.74	0.63
0.02	1.0
0.05	0.26
0.41	0.81
0.43	0.03
0.94	0.91
0.04	0.84
1.0	0.82
0.4	0.7
0.17	0.87
0.03	0.42
0.4	1.0
0.78	0.79
0.37	0.03
0.65	0.7
0.0	0.03
1.0	0.83
0.29	1.0
0.17	0.02
0.72	0.62
0.02	0.23
0.94	1.0
0.99	0.69
0.02	0.43
0.37	0.81
0.02	0.86
0.01	0.26
0.52	0.88
0.56	0.59
0.03	0.84
0.2	0.05
0.01	0.13
0.31	0.91
0.23	0.04
0.14	0.91
0.44	0.8
0.01	0.77
0.76	0.66
0.35	0.67
0.35	0.74
0.56	0.55
0.09	0.29
0.17	0.05
0.49	0.8
0.11	0.88
0.32	0.04
0.01	0.52
0.12	0.91
0.47	0.93
0.2	0.04
0.02	0.99
0.35	0.04
0.11	0.03
0.73	0.58
0.34	0.58
0.45	0.81
0.06	0.07
0.24	0.32
0.36	0.91
0.8	0.93
0.08	0.9
0.21	1.0
0.69	0.52
0.05	0.11
0.5	0.89
0.77	0.79
0.01	0.47
0.23	0.05
0.43	0.81
0.02	0.08
0.01	0.94
0.5	0.01
0.02	0.04
0.58	0.54
0.73	0.51
0.72	0.5
0.01	0.69
0.13	0.05
0.02	0.92
0.5	0.8
0.02	0.02
0.03	0.85
0.21	0.87
0.37	0.82
0.14	0.88
0.35	0.05
0.02	0.01
0.03	0.83
0.15	0.91
0.89	0.78
0.27	0.03
0.76	0.77
0.27	0.93
0.57	0.78
1.0	0.72
0.73	0.83
0.02	0.89
0.06	0.9
0.82	0.85
0.44	0.02
0.58	0.88
0.35	0.61
0.44	0.89
0.31	0.76
0.03	0.9
0.59	0.88
0.19	0.02
0.02	0.09
0.61	0.77
0.19	0.89
0.14	0.51
0.03	0.92
0.73	0.6
0.96	0.7
0.94	0.86
0.11	0.02
0.02	0.16
0.35	1.0
0.73	0.85
0.07	0.73
0.11	0.89
0.54	0.77
0.51	0.79
0.24	0.03
0.06	0.83
0.68	0.63
0.67	0.53
0.2	0.86
0.27	0.88
0.09	0.91
0.66	0.64
0.67	0.37
0.77	0.72
0.06	0.04
0.32	0.91
0.02	0.95
0.34	0.9
0.03	0.39
0.14	0.01
0.31	0.04
0.02	0.72
0.86	0.89
0.74	0.59
0.02	0.97
0.05	0.03
0.74	0.84
0.15	0.9
0.18	0.88
0.14	0.04
0.19	0.04
0.67	0.39
0.42	0.03
0.02	0.91
0.74	0.8
0.08	0.05
0.34	0.91
0.57	0.54
0.12	0.25
0.72	0.47
0.18	0.86
0.01	0.39
0.57	0.79
0.64	0.88
0.7	0.42
0.14	0.89
0.57	0.93
0.51	0.93
0.31	0.01
0.04	1.0
0.59	0.75
0.12	0.75
0.55	0.79
0.25	0.91
0.01	0.53
0.72	0.85
0.69	0.76
0.18	0.04
0.01	0.78
1.0	0.81
0.98	0.93
0.13	0.03
0.11	0.91
0.22	1.0
0.7	0.48
0.55	0.6
0.72	0.54
0.85	0.87
0.27	1.0
0.24	0.05
0.65	0.66
0.33	0.85
0.98	0.69
0.52	0.89
0.69	0.51
0.74	0.82
0.77	0.83
0.3	0.05
0.57	0.9
0.35	0.81
0.78	0.73
0.77	0.76
0.72	0.53
0.61	0.78
0.2	1.0
0.21	0.91
0.01	0.57
0.01	0.79
0.54	0.9
0.01	0.82
0.55	0.03
0.01	0.54
0.61	0.7
0.01	0.23
0.09	0.04
0.76	0.82
0.65	0.78
0.5	0.81
0.01	0.27
0.4	0.02
0.49	0.82
0.38	0.85
0.02	0.13
0.38	0.91
0.73	0.71
0.09	0.89
0.26	0.05
0.04	0.11
0.29	0.91
0.28	0.91
0.09	0.01
0.01	0.17
0.68	0.75
0.75	0.75
0.07	0.05
0.71	0.53
0.76	0.81
0.22	0.86
0.01	0.34
0.63	0.7
0.32	0.76
0.69	0.65
0.06	0.91
0.83	0.92
0.74	0.81
0.01	0.41
0.39	0.81
0.04	0.05
0.03	0.02
0.25	0.01
0.13	0.82
0.02	0.29
0.29	0.01
1.0	0.79
0.75	0.62
0.74	0.93
0.01	0.74
0.01	0.12
0.39	0.82
0.25	0.88
0.65	0.67
0.01	0.24
0.68	0.76
0.88	0.71
0.33	0.53
0.01	0.65
0.73	0.67
0.03	0.08
0.29	0.04
0.25	0.04
0.01	0.9
0.02	0.76
0.71	0.46
0.73	0.65
0.1	0.05
0.01	0.03
0.31	0.5
0.73	0.74
0.01	0.93
0.03	0.34
0.03	0.01
0.75	0.71
0.01	0.45
0.01	0.68
0.01	0.06
0.43	0.88
0.75	0.81
0.76	0.68
0.01	0.46
0.04	0.04
0.74	0.62
0.01	0.92
0.22	0.04
0.01	0.37
0.34	0.04
0.36	0.81
0.51	0.8
0.45	0.84
0.18	0.91
0.04	0.01
0.42	0.82
0.9	0.82
0.62	0.53
0.01	0.67
0.68	0.38
0.37	0.7
0.16	0.93
0.01	0.99
0.71	0.61
0.89	0.75
0.04	0.08
0.03	0.93
0.44	0.85
0.71	0.86
0.76	0.71
0.56	0.9
0.04	0.89
0.8	0.92
0.09	0.93
0.55	0.18
0.04	0.02
0.04	0.95
0.7	0.75
0.99	0.9
0.29	0.03
0.31	0.74
0.48	0.03
0.23	0.77
0.2	0.28
0.3	0.67
0.27	0.05
0.43	0.86
0.28	0.04
0.71	0.47
0.05	0.92
0.01	0.72
0.9	0.83
0.21	0.03
0.29	0.85
0.01	0.97
0.23	0.91
0.73	0.52
1.0	0.75
1.0	1.0
0.27	0.73
0.83	0.84
0.88	0.87
0.17	0.9
0.06	0.92
0.67	0.01
0.93	1.0
0.01	0.48
0.4	0.03
0.01	0.71
0.01	0.09
0.34	0.88
0.14	0.46
0.03	0.95
0.01	0.96
0.02	0.11
0.75	0.79
0.01	0.59
0.76	0.74
0.67	0.4
0.01	0.4
0.32	0.88
0.01	0.84
0.22	0.05
0.74	0.78
0.68	0.42
0.67	0.86
0.77	0.75
0.35	0.91
0.01	0.05
0.01	0.42
0.28	0.01
0.25	0.93
0.43	0.89
0.67	0.38
0.45	0.67
0.01	0.1
0.02	0.22
0.01	0.21
0.9	0.85
0.37	0.04
0.73	0.66
0.15	0.02
0.75	0.88
0.56	0.77
0.19	1.0
0.43	0.02
0.13	0.69
0.06	1.0
0.15	0.04
0.33	0.03
0.09	0.79
0.48	0.79
0.5	0.91
0.68	0.39
0.63	0.69
0.36	0.04
0.77	0.78
0.26	0.03
0.16	0.05
0.17	0.91
0.68	0.87
0.67	0.61
0.17	0.81
0.48	0.88
0.7	0.47
0.19	0.88
0.02	0.28
0.4	0.82
0.12	0.05
0.04	0.91
0.03	0.11
0.02	0.14
0.53	0.64
0.55	0.61
0.06	0.05
0.01	0.98
0.02	0.57
0.18	0.02
0.15	0.05
0.44	0.81
0.32	0.03
0.38	0.88
0.69	0.86
0.72	0.48
0.35	0.9
0.27	0.04
0.49	0.88
0.76	0.73
0.01	0.73
0.11	0.55
0.13	0.91
0.01	0.49
0.05	0.01
0.73	0.7
0.01	0.38
0.33	0.9
0.05	0.1
0.02	0.07
0.02	0.88
0.74	0.58
0.05	0.02
0.38	0.81
0.27	0.86
0.03	0.91
0.79	0.88
0.66	0.88
0.39	0.85
0.86	0.91
0.97	0.93
0.38	0.82
0.69	0.43
0.74	0.6
0.5	0.03
0.49	0.79
0.19	0.91
0.97	0.9
0.01	0.51
0.8	0.01
0.64	0.77
0.01	0.58
0.87	0.87
0.73	0.69
0.71	0.5
0.02	0.24
0.76	0.84
0.17	0.03
0.01	0.36
0.01	0.29
0.01	0.76
0.76	0.83
0.01	0.83
0.02	0.93
0.68	0.4
0.05	0.04
0.01	0.18
0.06	0.01
0.47	0.02
0.44	0.03
0.55	0.78
0.02	0.06
0.47	0.89
0.05	0.08
0.67	0.58
0.47	0.8
0.06	0.02
0.56	0.88
0.65	0.58
0.01	0.19
0.05	0.05
0.69	0.53
0.02	0.12
0.58	0.55
0.65	0.6
0.18	1.0
0.72	0.57
0.0	0.01
0.69	0.59
0.01	0.15
0.69	0.49
0.72	0.56
0.08	0.04
0.88	0.69
0.55	0.59
0.43	1.0
0.27	0.02
0.02	0.03
0.32	0.93
0.47	0.67
0.38	0.03
0.11	0.01
0.65	0.18
0.08	0.92
0.01	0.3
0.98	1.0
0.01	0.85
0.14	0.05
0.75	0.7
0.9	0.84
0.01	0.6
0.08	0.01
0.38	0.9
0.32	0.9
0.5	0.79
