0.97	0.9
0.47	0.93
0.8	0.92
1.0	0.79
0.74	0.93
1.0	0.65
0.09	0.93
0.96	0.7
0.94	0.86
1.0	0.83
0.73	0.85
0.04	0.95
0.99	0.9
1.0	0.67
0.75	0.92
0.78	0.92
1.0	0.77
0.51	0.93
0.99	0.69
1.0	0.7
0.75	0.93
1.0	0.81
0.01	0.97
0.3	0.91
0.29	0.91
0.99	0.83
1.0	0.75
0.99	0.89
0.86	0.89
0.01	1.0
0.12	0.93
0.19	0.93
0.02	0.97
0.83	0.84
0.32	0.93
0.79	0.85
0.27	0.93
0.86	0.91
0.02	0.96
0.94	0.91
1.0	0.72
0.16	0.93
0.83	0.92
0.98	0.69
0.01	0.99
0.82	0.85
0.2	0.93
0.03	0.95
0.96	0.85
0.06	0.94
1.0	0.82
